# mfp(m) k_l(Wm-1K-1)
5.198981669273025748e-08 3.804046458011350662e+00
5.199319745310425532e-08 3.804733900854421424e+00
5.201208502205923944e-08 3.805713448370447338e+00
5.202070780652003867e-08 3.805890228404330777e+00
5.202471154116683687e-08 3.805923727532862344e+00
5.203153007193457220e-08 3.806220720450053552e+00
5.205113209352993034e-08 3.806527707414105066e+00
5.205324890568061777e-08 3.807462890961323065e+00
5.205540418943702772e-08 3.807711927471701951e+00
5.208167183008154202e-08 3.808311878772633996e+00
5.208572031518936127e-08 3.808443004533155651e+00
5.208868419729377541e-08 3.809121215458310061e+00
5.209207458973770763e-08 3.809388890171368391e+00
5.211673177917394794e-08 3.809827001415696301e+00
5.213089690064656470e-08 3.809980952671258692e+00
5.214635590299326406e-08 3.810940141365972256e+00
5.215409238582550716e-08 3.811267162258897834e+00
5.215506979945740781e-08 3.812214150096933540e+00
5.216675398665068882e-08 3.812903278257006701e+00
5.217547376662587402e-08 3.813127752797737191e+00
5.217749704992695507e-08 3.813602003957309972e+00
5.218370039663212064e-08 3.814316259575433854e+00
5.218371596140633483e-08 3.814505979302968530e+00
5.218895434458597667e-08 3.814612381201624824e+00
5.219432794196720791e-08 3.814919853421017137e+00
5.220684297819708588e-08 3.815346180011474075e+00
5.220828249709474227e-08 3.815957270963169279e+00
5.221205688067823669e-08 3.816401333578921307e+00
5.221401783214403605e-08 3.817088339419271836e+00
5.222075417367782842e-08 3.817651877830289475e+00
5.222233801465945818e-08 3.817999794276964121e+00
5.222269382532586376e-08 3.818431002100388216e+00
5.223414649751780812e-08 3.818748586603696094e+00
5.223484319695365976e-08 3.819251719757998931e+00
5.223815251948560744e-08 3.819934683835066735e+00
5.224224448297692647e-08 3.820860341418670370e+00
5.225511666008035252e-08 3.821182730592937116e+00
5.226774029902751702e-08 3.821422291143490746e+00
5.228592480882600886e-08 3.821867211557219868e+00
5.228827719587213096e-08 3.822102658959891652e+00
5.229215299656648756e-08 3.822519472324344747e+00
5.229590709546838935e-08 3.823491276380695858e+00
5.229709897766760263e-08 3.824487412739437708e+00
5.230436434209177868e-08 3.825076679287916726e+00
5.230755906445066680e-08 3.825963322600925309e+00
5.231201896780594687e-08 3.826242416682255065e+00
5.232348701454238886e-08 3.827047698768748951e+00
5.232827191482347638e-08 3.827245290993578131e+00
5.233207408825759597e-08 3.827907572484947174e+00
5.233297022801037034e-08 3.828392841277818981e+00
5.235903883910060752e-08 3.828908008077094749e+00
5.237617523688383285e-08 3.829244859273656321e+00
5.238008519973635823e-08 3.829398216117260834e+00
5.238765554017244338e-08 3.829825922671527216e+00
5.239141201894888281e-08 3.830458075562246378e+00
5.239328381093890692e-08 3.831214957681000843e+00
5.241171271564357272e-08 3.831573098351702455e+00
5.241966727090872328e-08 3.831926253843708885e+00
5.242304264781691834e-08 3.832311332864216435e+00
5.244467658635469321e-08 3.833275634125545839e+00
5.245427713814161077e-08 3.833683997046306580e+00
5.247132807965904724e-08 3.834560283638738465e+00
5.247287804044934727e-08 3.835226267927378974e+00
5.247437306253915600e-08 3.835509576730860015e+00
5.247714551218495182e-08 3.835900065146521598e+00
5.248440409951208927e-08 3.836227982540459713e+00
5.248773855286691711e-08 3.836548634253719836e+00
5.248806802595774329e-08 3.836823822192676481e+00
5.249794218736387921e-08 3.837065410103395191e+00
5.250412328614918434e-08 3.837994533283089815e+00
5.252240715232810843e-08 3.838186620282969752e+00
5.253496866221543041e-08 3.838457268958946234e+00
5.255261754285719664e-08 3.839110950371715791e+00
5.255860783454413942e-08 3.840076460318749163e+00
5.256325972286051660e-08 3.840747502723279805e+00
5.257284994187417932e-08 3.841000438002469597e+00
5.258382181659147855e-08 3.841664169763959080e+00
5.258676585540154098e-08 3.841928364117668693e+00
5.258704546013916479e-08 3.842720533238828118e+00
5.259809483159010965e-08 3.843170493575482460e+00
5.260068658409908558e-08 3.843518544387944935e+00
5.260125743813935415e-08 3.843811203618901384e+00
5.261430748163772951e-08 3.844557212214120057e+00
5.264235491540050634e-08 3.844888507670773947e+00
5.265276244068886751e-08 3.845674309017212966e+00
5.265585479357669623e-08 3.846476126708235022e+00
5.267738572783576052e-08 3.847026318443925064e+00
5.268856856867662331e-08 3.847310046528060301e+00
5.269975717667796434e-08 3.847749054947849245e+00
5.270053252311963997e-08 3.847990052851724574e+00
5.274038257301294198e-08 3.848210358960086896e+00
5.275530447892295263e-08 3.848679622270996248e+00
5.276069863671239148e-08 3.849161838513627476e+00
5.277109965328239761e-08 3.849748324129784294e+00
5.277732402907743084e-08 3.850305461981046395e+00
5.278044581239983439e-08 3.850558914706629032e+00
5.278802777558969650e-08 3.850804098419608579e+00
5.278821670798399743e-08 3.851536233640949103e+00
5.278891548404162956e-08 3.851676726311699994e+00
5.280482719056815565e-08 3.851832466563097412e+00
5.280672769671674664e-08 3.852105187557870014e+00
5.281244210150892335e-08 3.852359221420050162e+00
5.281343636126098585e-08 3.852610615691199225e+00
5.282560123555055309e-08 3.853104028733556508e+00
5.282696743907686581e-08 3.853589603272635777e+00
5.282832750775478364e-08 3.854298941205257290e+00
5.283312611303188265e-08 3.854854792632520954e+00
5.283813291748576839e-08 3.855104013814755870e+00
5.284698802774188361e-08 3.855590887196879368e+00
5.284728770272801261e-08 3.855924619100786988e+00
5.287820092672746119e-08 3.856109913123132671e+00
5.287852811093329285e-08 3.856821623931524279e+00
5.288983510006281726e-08 3.857062275268873464e+00
5.289631048549772461e-08 3.858263431761153939e+00
5.289635378646344365e-08 3.858788746798330838e+00
5.291159032146721395e-08 3.859835553432116928e+00
5.292917184812180340e-08 3.860506886376508628e+00
5.294105300437017822e-08 3.861169270428106870e+00
5.294315742568976835e-08 3.861595116095174696e+00
5.295786694401045789e-08 3.861787091232436353e+00
5.296531474139844830e-08 3.862134331724229597e+00
5.297219969045069474e-08 3.862958420250786951e+00
5.297725632577773961e-08 3.863970913866059842e+00
5.297815302570213494e-08 3.864498956762537407e+00
5.298667694173224245e-08 3.864906073679100995e+00
5.299573879275362950e-08 3.865457730745999854e+00
5.300353539013674816e-08 3.865820483521213546e+00
5.300443637232356522e-08 3.866263382827503925e+00
5.301021777121636741e-08 3.867489983997264513e+00
5.301708391168392895e-08 3.868459203853311656e+00
5.302397985642485730e-08 3.868981527665030562e+00
5.302423810059124587e-08 3.869156491589586633e+00
5.305403952548664317e-08 3.869772014387242276e+00
5.306122649222235376e-08 3.870424604262040713e+00
5.307074581942704567e-08 3.870748318680033773e+00
5.307636575005926739e-08 3.870951409194125947e+00
5.308390062344682372e-08 3.872050179665492031e+00
5.309901437236845764e-08 3.873282880900273284e+00
5.310830870498535035e-08 3.873563941102458941e+00
5.310952206624212257e-08 3.874516684621411411e+00
5.311116718122807430e-08 3.874897098528678807e+00
5.312868738912643466e-08 3.875553605135491964e+00
5.313996066332126027e-08 3.875842770398529424e+00
5.314783833676507490e-08 3.876010069146746062e+00
5.315590529820525720e-08 3.876535271378885206e+00
5.317955720597918063e-08 3.876637671563315735e+00
5.318446292591317172e-08 3.876913709905824401e+00
5.320315700469623233e-08 3.877608148199494842e+00
5.321300415307580355e-08 3.877897388131017919e+00
5.321825633497471943e-08 3.878129179337590937e+00
5.324417893976819949e-08 3.878378336256172787e+00
5.325439332851512222e-08 3.878837147927589601e+00
5.325843197468665686e-08 3.879849224995758128e+00
5.326366039609684965e-08 3.880817319206168126e+00
5.326763663182917964e-08 3.880983845624364825e+00
5.327110935693389308e-08 3.881346566188826674e+00
5.327434527841534099e-08 3.881516713359917770e+00
5.327524530709876413e-08 3.881804822991094639e+00
5.327616544712019456e-08 3.882804313422038689e+00
5.327898195679969615e-08 3.883355776399938453e+00
5.330372520588567839e-08 3.884347538168945402e+00
5.330722039834246200e-08 3.884864879861262388e+00
5.331058678309632664e-08 3.885842070716135854e+00
5.331344945339510741e-08 3.886953938417177401e+00
5.331859792758646522e-08 3.887039558927614102e+00
5.332979236159368827e-08 3.887429276470605544e+00
5.333485494266321243e-08 3.887714656349694931e+00
5.333644183397079947e-08 3.888052394705463044e+00
5.334434631124796951e-08 3.888207717809624597e+00
5.334861404684407140e-08 3.888455318942269479e+00
5.337370280786914444e-08 3.888708656968860033e+00
5.338243025898217577e-08 3.888906744622989464e+00
5.338533301800460002e-08 3.889403925676587548e+00
5.338629481466887728e-08 3.890378577149482098e+00
5.338875327846945308e-08 3.891186779067532076e+00
5.339313763337601435e-08 3.891480909906644747e+00
5.339527603483559115e-08 3.892033539626214012e+00
5.340606199598205470e-08 3.892787265835496946e+00
5.343481993106721855e-08 3.893493835605817743e+00
5.343903391359595298e-08 3.893826227996062261e+00
5.344231419764608281e-08 3.894356931336857564e+00
5.344902561344970456e-08 3.894526551600177466e+00
5.345643493297648192e-08 3.895004328829962503e+00
5.346211560107698553e-08 3.895337493512798677e+00
5.346885632258932917e-08 3.895493679520978247e+00
5.347418132478775694e-08 3.895937927343187113e+00
5.347861655185982097e-08 3.896271569846874172e+00
5.348350827152891128e-08 3.896552141148266646e+00
5.348423854931316228e-08 3.896840057512434008e+00
5.349830195043849818e-08 3.897122315756643474e+00
5.349851183011942756e-08 3.898330423147525536e+00
5.350361022623059075e-08 3.898631436952310292e+00
5.350507605299930091e-08 3.898997395122975274e+00
5.352359447826696908e-08 3.899306595684870036e+00
5.352557273837707109e-08 3.899602594490318985e+00
5.352833142675052904e-08 3.899772255631804185e+00
5.353022765027040287e-08 3.900495285560435565e+00
5.353810801313958607e-08 3.901315182648898094e+00
5.355453374065714211e-08 3.902041411254877357e+00
5.355716633253287401e-08 3.902411737643966205e+00
5.355839405079258421e-08 3.903115859775934116e+00
5.357698469045564335e-08 3.903322348525434915e+00
5.358066357808271854e-08 3.903719917893478275e+00
5.358487973993207402e-08 3.904018781009423122e+00
5.358825469106819965e-08 3.904141205252902758e+00
5.359241794357746973e-08 3.904810999021936624e+00
5.361997685677541963e-08 3.905182482185124648e+00
5.362232533891266196e-08 3.905503373567384973e+00
5.362744189746201925e-08 3.905745910909022456e+00
5.363226146248174339e-08 3.906079761395543137e+00
5.363431285426759055e-08 3.906448868490864257e+00
5.363694666460165968e-08 3.907252899092918952e+00
5.364343957674016474e-08 3.907412341424249203e+00
5.365172503820162064e-08 3.908614838456475837e+00
5.366789514235132892e-08 3.908954734156573352e+00
5.367615965626691797e-08 3.910163018803021640e+00
5.367619335472280916e-08 3.910352418800612462e+00
5.367742913193680251e-08 3.911164503115775126e+00
5.367784345669309870e-08 3.911785658581728331e+00
5.367958945284776835e-08 3.912027168725602078e+00
5.369308831290718380e-08 3.912799398365756520e+00
5.369336358377634108e-08 3.913523604656919286e+00
5.370231549555164736e-08 3.913982123090294696e+00
5.370242382946574124e-08 3.914264885510783554e+00
5.370597737155404690e-08 3.914558319419138677e+00
5.371111738243081419e-08 3.914759600929452077e+00
5.371599377167541417e-08 3.914993374090170786e+00
5.371786626408744455e-08 3.916220314362310884e+00
5.372200945221319793e-08 3.916927843160792122e+00
5.372781619665075965e-08 3.917250879417935483e+00
5.373356642370806576e-08 3.917597706808575442e+00
5.373962328393431698e-08 3.918321917046673875e+00
5.375053182454816195e-08 3.918634620912639477e+00
5.376295325828867951e-08 3.919622629852889339e+00
5.377991566897183029e-08 3.920118550700925297e+00
5.378283557521423418e-08 3.920632844537896844e+00
5.378677197899238905e-08 3.920968001232108424e+00
5.383429242058583685e-08 3.921150219827850947e+00
5.383650066359077738e-08 3.921976732366513563e+00
5.385084326988926410e-08 3.922717454441755791e+00
5.385366235069326446e-08 3.923936712711530106e+00
5.385729319741867828e-08 3.924724041050605461e+00
5.386100911722048052e-08 3.925000475237078845e+00
5.386187732902690433e-08 3.925201577762080341e+00
5.386266161527494413e-08 3.925526814992609026e+00
5.386692510064867783e-08 3.925836686067398329e+00
5.389468078082486617e-08 3.926530870266504714e+00
5.392454527857151278e-08 3.927094486137292950e+00
5.394543265452153872e-08 3.927420562369755785e+00
5.395966158367342615e-08 3.928362643687830502e+00
5.397920105615865270e-08 3.929634576266129997e+00
5.398517663090696505e-08 3.930374675972525544e+00
5.398781044297204527e-08 3.931387934284443109e+00
5.399206109192482723e-08 3.931599366843483878e+00
5.400188234555894750e-08 3.932085367143062893e+00
5.400475888983257095e-08 3.932617472556008131e+00
5.400721789255927558e-08 3.933090441861645914e+00
5.402458539759954756e-08 3.933522331903079650e+00
5.402718899479608965e-08 3.934224699850869200e+00
5.402846622119675351e-08 3.935162367138986816e+00
5.403668736838385899e-08 3.935371064966875387e+00
5.404873937239140057e-08 3.935733636499356258e+00
5.405319122156421716e-08 3.936025945927706715e+00
5.405361049494366866e-08 3.936203201082539405e+00
5.405415516022611742e-08 3.936375104672377834e+00
5.407601263520098331e-08 3.937115207028507147e+00
5.407883581098050630e-08 3.938242817878794710e+00
5.408811265531840540e-08 3.938514214401485969e+00
5.409327464018596103e-08 3.938815738784090303e+00
5.409426710365176282e-08 3.939319414471870839e+00
5.409646409335926253e-08 3.939623568338021187e+00
5.410895903603570829e-08 3.939750033689255915e+00
5.411174821224778297e-08 3.940595738704493645e+00
5.412752013629682515e-08 3.940776707517168909e+00
5.413149548602320289e-08 3.940977472004223880e+00
5.414170196788239693e-08 3.941770367058492486e+00
5.414346698380545512e-08 3.942025299031483687e+00
5.414502842116636924e-08 3.942204067368155762e+00
5.414678807436835488e-08 3.942532976418253732e+00
5.414742716760214675e-08 3.942911371609624016e+00
5.416594761496210242e-08 3.943258544209744976e+00
5.417143712369918895e-08 3.944198165454683380e+00
5.419281836527178412e-08 3.944358082497109841e+00
5.420478629052511363e-08 3.944609919896661321e+00
5.420532923248912697e-08 3.945453645058657699e+00
5.420707599402593752e-08 3.945912457825811348e+00
5.420809195483385501e-08 3.947131145993004075e+00
5.420868058742196438e-08 3.947347472066035756e+00
5.421202054486346821e-08 3.947811667460534579e+00
5.421749201655906368e-08 3.948059967880098498e+00
5.422055919566730541e-08 3.948745153178244038e+00
5.422725907094127213e-08 3.949419780280369441e+00
5.423751238779823473e-08 3.949702023772156068e+00
5.424141149721108406e-08 3.950342128718504320e+00
5.424268124857116116e-08 3.951169993412868120e+00
5.424952338667054989e-08 3.951690197372037971e+00
5.425509917228789798e-08 3.951940637447322047e+00
5.426091201755075795e-08 3.952287196865044372e+00
5.426469295971451210e-08 3.952541646359009064e+00
5.427331278998143934e-08 3.952952417156673892e+00
5.429471152872388298e-08 3.953790429433215348e+00
5.430159145180820533e-08 3.954613707659731858e+00
5.430716718290386902e-08 3.955444309197992503e+00
5.431006814030853587e-08 3.955727974318050233e+00
5.431815307387828269e-08 3.956440143243928453e+00
5.432431806158861202e-08 3.956947167637420826e+00
5.433206924787731506e-08 3.957351577961229161e+00
5.433252539487856596e-08 3.958405703034883594e+00
5.434088443787016104e-08 3.959107914278717555e+00
5.434259452262849552e-08 3.960111588804788862e+00
5.434483085465421883e-08 3.960601021014322765e+00
5.434623059771089324e-08 3.961287639236679592e+00
5.435221343858867151e-08 3.962040869174936475e+00
5.436458988387286068e-08 3.962345177735105750e+00
5.438414355974638567e-08 3.962550978935643009e+00
5.439280919458065158e-08 3.963360017669246282e+00
5.440216407329717457e-08 3.963754652186371796e+00
5.442484865988508447e-08 3.964773840172678643e+00
5.443783489487598285e-08 3.965412826222951104e+00
5.444537515883915124e-08 3.965708201115132336e+00
5.444671853857011083e-08 3.966454165334761139e+00
5.444990176436227955e-08 3.966900331580733408e+00
5.445528817972193476e-08 3.966991757837961430e+00
5.447404189855138215e-08 3.967334883875265561e+00
5.447567943062371316e-08 3.967694570820829547e+00
5.447607950915665919e-08 3.967964431667589054e+00
5.447794608901836098e-08 3.968210297202628745e+00
5.448384850342418997e-08 3.968962818511303503e+00
5.448606717778487077e-08 3.969807531859329774e+00
5.448795071502226211e-08 3.970177350168088815e+00
5.449750064143765148e-08 3.970285550079344805e+00
5.450032982497863193e-08 3.970806703582843600e+00
5.450273862691092607e-08 3.971601769696702533e+00
5.450354413750599502e-08 3.972287627995619186e+00
5.450433525639084511e-08 3.972636204958607475e+00
5.451210910348096666e-08 3.972990297686084915e+00
5.451335939792378849e-08 3.973490097997618431e+00
5.452312175228406026e-08 3.973877990310420216e+00
5.452657692050422742e-08 3.974303909591912820e+00
5.454674711264036775e-08 3.974633515847762588e+00
5.455601537937661772e-08 3.975086883942531735e+00
5.458109553849682674e-08 3.975802728302947564e+00
5.459937124904129251e-08 3.975956330694102814e+00
5.459941249668794786e-08 3.976262103160992822e+00
5.461001488483190020e-08 3.976457422831741972e+00
5.462319450187086710e-08 3.976934994456370998e+00
5.462482891022851956e-08 3.977390311083502272e+00
5.463728547861491104e-08 3.977698138687723706e+00
5.464112471091950979e-08 3.978104702193656639e+00
5.464349337164098963e-08 3.978412203628195698e+00
5.465081337155633011e-08 3.978952300251554330e+00
5.465587361172203198e-08 3.979326436865699979e+00
5.465898689788005263e-08 3.979572954952678376e+00
5.467861819110634283e-08 3.979944667376912104e+00
5.468112249217490392e-08 3.980031664526265445e+00
5.468616804736065420e-08 3.980322192755284760e+00
5.469331830259600313e-08 3.980656719962919698e+00
5.469577306037388068e-08 3.981076725294860452e+00
5.469966208145048132e-08 3.981756457454753928e+00
5.470383160552566967e-08 3.982697516491148448e+00
5.470443844303622748e-08 3.983220576851355776e+00
5.470791529969802983e-08 3.983986547323489447e+00
5.470901357183417069e-08 3.984233705825102945e+00
5.471725445846100426e-08 3.984630091348201120e+00
5.471882058957367380e-08 3.985049582217990771e+00
5.473984464716573851e-08 3.985646896669769568e+00
5.474665703085020419e-08 3.986042759357377285e+00
5.475348608321346641e-08 3.986853294213248411e+00
5.477360705628135741e-08 3.987255214557743788e+00
5.478010689290654327e-08 3.987707667616805285e+00
5.478116966278003109e-08 3.987884274641655846e+00
5.480381303822756524e-08 3.988230562227420783e+00
5.482302294636043889e-08 3.988577810344331009e+00
5.482760922314419012e-08 3.988880928576968632e+00
5.483021988198518176e-08 3.989229614095581411e+00
5.483868432802463681e-08 3.989571159924290011e+00
5.484464100952492566e-08 3.990259263682142787e+00
5.485145732268460225e-08 3.990842375002010112e+00
5.486631797062257322e-08 3.991325396858647512e+00
5.486664057427316637e-08 3.991668436384847585e+00
5.487403183333312786e-08 3.992109418849739466e+00
5.487741503998264734e-08 3.993116130182684298e+00
5.489281469842076605e-08 3.993863928236866201e+00
5.490906101672020717e-08 3.994272914170878153e+00
5.491363276763595634e-08 3.995312241297401812e+00
5.494350471712221992e-08 3.995607197776334107e+00
5.495301885873433841e-08 3.996921511529451188e+00
5.495421247023040521e-08 3.997331236714068758e+00
5.496111892828485023e-08 3.997642153162409784e+00
5.496498866336809238e-08 3.998227502267070577e+00
5.499213810607888385e-08 3.998946066163932667e+00
5.499899269422551601e-08 3.999313555212232085e+00
5.500020752000997660e-08 3.999591991066989038e+00
5.500224370589536755e-08 3.999875083435405099e+00
5.500344244234166990e-08 4.000143228708868293e+00
5.500449917980155411e-08 4.000247459318098109e+00
5.500595860519279476e-08 4.000379336957915477e+00
5.500650677921506790e-08 4.000832635047558483e+00
5.501621652018480072e-08 4.001232276210505923e+00
5.501683456515302398e-08 4.001712192158037418e+00
5.501765345486673989e-08 4.002718773575110411e+00
5.502275053284652551e-08 4.003338849066404137e+00
5.502969885706176452e-08 4.003594623971895139e+00
5.504019160224627518e-08 4.004552830522295714e+00
5.505441688913213060e-08 4.004929256989038677e+00
5.506356561484010634e-08 4.005196888484678475e+00
5.506700284859345988e-08 4.005913664090902770e+00
5.507553806913776195e-08 4.006265141743950764e+00
5.507721050347539609e-08 4.006465603670333664e+00
5.508217104498885938e-08 4.006861929405919120e+00
5.508897924929495955e-08 4.006952538877428083e+00
5.510728444193152206e-08 4.007235205085131646e+00
5.511024336942601819e-08 4.007639038372762030e+00
5.511597623059423220e-08 4.008020720115333724e+00
5.513165704272496403e-08 4.008368520840781102e+00
5.514973281650685404e-08 4.008888606512093666e+00
5.515435369984849426e-08 4.009186176352401709e+00
5.516900681704933532e-08 4.009852872205429186e+00
5.517779723948929245e-08 4.010472064801386516e+00
5.520383786143541260e-08 4.010728524970365250e+00
5.522090285601201644e-08 4.011074186156562860e+00
5.523605346354251207e-08 4.012037445418373593e+00
5.524418589190499836e-08 4.012203619739645788e+00
5.524857975691668392e-08 4.012521810943873390e+00
5.525576328836146382e-08 4.012832680477855796e+00
5.526333380783336116e-08 4.013248397529169509e+00
5.526625003968592249e-08 4.013549536025321274e+00
5.527309609326092701e-08 4.013845412860787221e+00
5.527368253794716425e-08 4.014120645762275785e+00
5.527672570464281870e-08 4.014837938093604564e+00
5.528686607682559812e-08 4.015784966986195137e+00
5.528897622960194398e-08 4.016827506397262049e+00
5.529754197123293089e-08 4.017248338032413102e+00
5.530070910183344740e-08 4.018289197615843911e+00
5.530794748444233689e-08 4.019247113303424435e+00
5.530823983689898693e-08 4.019519357283556360e+00
5.531443197263390760e-08 4.020295631522579072e+00
5.532970518220347891e-08 4.021124026442357113e+00
5.534246567960571450e-08 4.021512270478183382e+00
5.535710055683963432e-08 4.021845516601278980e+00
5.536396048844465175e-08 4.022153689794915721e+00
5.536542969661253602e-08 4.023110568384320018e+00
5.536995716608477275e-08 4.023401193657861086e+00
5.537068703294082954e-08 4.023690928891154428e+00
5.540223170048156946e-08 4.024088793639113426e+00
5.540830441124369401e-08 4.024428455840443064e+00
5.541355527048858591e-08 4.024693349243702478e+00
5.541557399707774418e-08 4.024991048854956510e+00
5.541741670874144421e-08 4.025334656350765705e+00
5.542147761563940174e-08 4.025651318051495231e+00
5.543030113550919848e-08 4.026276133422764580e+00
5.543220465149035071e-08 4.026661868458061733e+00
5.544068033561505100e-08 4.026964931341459497e+00
5.545068174199507707e-08 4.027269446718771739e+00
5.545994824322877149e-08 4.028344891476941747e+00
5.546402367302431888e-08 4.028615277834432185e+00
5.547793410341275799e-08 4.028997964196078918e+00
5.548551144740790906e-08 4.029314530998173716e+00
5.548678346553327775e-08 4.029750280885033398e+00
5.549012138475025529e-08 4.030446586773337891e+00
5.550162657984901972e-08 4.031287795564605148e+00
5.551010362261512327e-08 4.031521106324785997e+00
5.551976281571006633e-08 4.032243698016403144e+00
5.551993863582621188e-08 4.032519094841123142e+00
5.553324166999017622e-08 4.032834073562187704e+00
5.553326285364326104e-08 4.033255872662332209e+00
5.555198976732727914e-08 4.033816328268045481e+00
5.555319118148582775e-08 4.034110151354084017e+00
5.555577546589103295e-08 4.034497980207689238e+00
5.555997873075130024e-08 4.034807848266356523e+00
5.556394854289663919e-08 4.035839761312312923e+00
5.557907133458702420e-08 4.036156439122330575e+00
5.558921471446849696e-08 4.036419756126260694e+00
5.560926998052018631e-08 4.036645219538649521e+00
5.560945465455276109e-08 4.036956018892935205e+00
5.561610742062099494e-08 4.037370797282848756e+00
5.561707464952617023e-08 4.037546774250523995e+00
5.563095857172786699e-08 4.038375070107951714e+00
5.563749771737440467e-08 4.039381121362006333e+00
5.564868895313763188e-08 4.039684744666742766e+00
5.565082984662862294e-08 4.040658890973831241e+00
5.565266115127590538e-08 4.040956553840719501e+00
5.565566937700096044e-08 4.041097870057597241e+00
5.566392236665242182e-08 4.041414210619662661e+00
5.566541767115144579e-08 4.041840383516836610e+00
5.566926772561300713e-08 4.042149446356019027e+00
5.568239808335379561e-08 4.042970534188301990e+00
5.568295461347962787e-08 4.043201615666174753e+00
5.568513557034919037e-08 4.043409965791024518e+00
5.569007278354165461e-08 4.043845261122379853e+00
5.569721954049032674e-08 4.044959506817222383e+00
5.569737290358025653e-08 4.045166913695381616e+00
5.570515128550070022e-08 4.045514012633161016e+00
5.570577263658825616e-08 4.045951285644851403e+00
5.571051168588517521e-08 4.046239630078340532e+00
5.571991842686658057e-08 4.047325666778792019e+00
5.572433803307534464e-08 4.047648955622425326e+00
5.573049052192955323e-08 4.048384668641919149e+00
5.573214150880087363e-08 4.049412820884277231e+00
5.573221058679220532e-08 4.050257133549161281e+00
5.574816345421924048e-08 4.050455999160356590e+00
5.575297968717871854e-08 4.051462677398904866e+00
5.575855399693679135e-08 4.052070326490224694e+00
5.577046464518871306e-08 4.052504504756390347e+00
5.577094662131812829e-08 4.052760810754953091e+00
5.577471492671582109e-08 4.052989770975328199e+00
5.577889257809141496e-08 4.054273832354787999e+00
5.577987726956455388e-08 4.055363306527833167e+00
5.579000274305578104e-08 4.056585045042286453e+00
5.579160941895709248e-08 4.057355042279843893e+00
5.579787793627210830e-08 4.057739789869549973e+00
5.580272007078056476e-08 4.058280823082585087e+00
5.580414244473007651e-08 4.058872882824108075e+00
5.581280473975537277e-08 4.059898790066682750e+00
5.582700281185453889e-08 4.060214276597685412e+00
5.584481199248547548e-08 4.061291242603083163e+00
5.584989224391905788e-08 4.061602894418163245e+00
5.586178444149817395e-08 4.062337075058844782e+00
5.586941397804745553e-08 4.063213641324313841e+00
5.587060020627236443e-08 4.063935989736071619e+00
5.587075121436755607e-08 4.064083626434124241e+00
5.587264599266032030e-08 4.064584485936609148e+00
5.587736463411090858e-08 4.064843230718423683e+00
5.588240576235017698e-08 4.065308522032373695e+00
5.590051661600150473e-08 4.065661368423848288e+00
5.592676439016490801e-08 4.066988182420587350e+00
5.593075436469876454e-08 4.068112804312675301e+00
5.593706863199204257e-08 4.068998569930743159e+00
5.597586886223314081e-08 4.069307724275361693e+00
5.597626811987933275e-08 4.070338447965802686e+00
5.598319144227720497e-08 4.070857024007662694e+00
5.599346817938764270e-08 4.071211481927747400e+00
5.600737189674472428e-08 4.072085668758554711e+00
5.601319165824147746e-08 4.073397277989593945e+00
5.601882305723968744e-08 4.073708116845050853e+00
5.602237099290951975e-08 4.074023041994066396e+00
5.602255204399020042e-08 4.074435537322250944e+00
5.602555985005470082e-08 4.074876524106265663e+00
5.603027700106084763e-08 4.076230704379102399e+00
5.603055905289388788e-08 4.076690786988623749e+00
5.603161165636429572e-08 4.076941567013945722e+00
5.603974828366655288e-08 4.078297887220523776e+00
5.604465011857456487e-08 4.078454275072197710e+00
5.606404618667790200e-08 4.079288584965770070e+00
5.606805572646336969e-08 4.079593204226725334e+00
5.606981139495146649e-08 4.079986255780743143e+00
5.609060233827192616e-08 4.081017727010036289e+00
5.609812065128877722e-08 4.081425520877028035e+00
5.609836501616875155e-08 4.082506624545080953e+00
5.610218018857417693e-08 4.083534437505457859e+00
5.610906203316455227e-08 4.084619850771143312e+00
5.611913421258268854e-08 4.084982550513412747e+00
5.611956982920675558e-08 4.085459750338723772e+00
5.612483698391939610e-08 4.086692822386175372e+00
5.613105420222995542e-08 4.087661482520327461e+00
5.613199254491004609e-08 4.088805592749976014e+00
5.613470579846036037e-08 4.089963021362030382e+00
5.614282396941215666e-08 4.091039997144214624e+00
5.614454036055573687e-08 4.091352400062130634e+00
5.614672604491626306e-08 4.091630544441246187e+00
5.614692693690697050e-08 4.092870531690048885e+00
5.614925469995999972e-08 4.093182060799938959e+00
5.615831813817612846e-08 4.093500353210603571e+00
5.616863038183660222e-08 4.093763999330563230e+00
5.617182093363778846e-08 4.094595021061316231e+00
5.617184107973222439e-08 4.094897277831534232e+00
5.618772293862315321e-08 4.095106369539577074e+00
5.619761822188877934e-08 4.095508700031401439e+00
5.620357104256024622e-08 4.095635481821379820e+00
5.620938486163181876e-08 4.096295669876125700e+00
5.622138248983372079e-08 4.097150459458594796e+00
5.622624660849928663e-08 4.097557344857028383e+00
5.622652781921500480e-08 4.097865143459119786e+00
5.623322026874969260e-08 4.099168530516385189e+00
5.623710709705651615e-08 4.099805680918801265e+00
5.623884522617883221e-08 4.100151818148577654e+00
5.624845024110420910e-08 4.100465396654679573e+00
5.625468714983656087e-08 4.100703610147494516e+00
5.626994295902832678e-08 4.101075027626732705e+00
5.627115053205287626e-08 4.101179550406852670e+00
5.628531508646856622e-08 4.101370263762383672e+00
5.629856175601958374e-08 4.101577144500323513e+00
