# Frequency(THz) k_l(Wm-1K-1)
1.313388356324055550e+01 5.272981671540896542e+01
1.313397580147326416e+01 5.272991555299620359e+01
1.313402075565315208e+01 5.272991555299620359e+01
1.313408313711356357e+01 5.273011348726126357e+01
1.313420830328568911e+01 5.273030503583702000e+01
1.313422406315473268e+01 5.273037449764511564e+01
1.313427144084132614e+01 5.273061770818810601e+01
1.313430400200657466e+01 5.273063688449279596e+01
1.313433939681810081e+01 5.273067519202592024e+01
1.313434039334156012e+01 5.273068958452221722e+01
1.313445105399579305e+01 5.273068958452221722e+01
1.313451361335641465e+01 5.273073508101093410e+01
1.313471257112787782e+01 5.273090497623439177e+01
1.313471805719086483e+01 5.273096961711794961e+01
1.313476663123912758e+01 5.273103299989179504e+01
1.313480790478247684e+01 5.273106399312139558e+01
1.313482638613303344e+01 5.273117002592391600e+01
1.313486269156343589e+01 5.273117079611849789e+01
1.313488719180505093e+01 5.273117643264910726e+01
1.313513915841885904e+01 5.273128988822288932e+01
1.313519635932505025e+01 5.273129767473522378e+01
1.313544915367672239e+01 5.273138106097083266e+01
1.313555432202286610e+01 5.273166660429228614e+01
1.313555750725314475e+01 5.273167309263732960e+01
1.313558433450752716e+01 5.273169452699616500e+01
1.313571598615767755e+01 5.273182121907623099e+01
1.313582191034412183e+01 5.273182686624545568e+01
1.313586442142573496e+01 5.273182704436638346e+01
1.313587533586158784e+01 5.273189068709308458e+01
1.313588183860966474e+01 5.273189520949104292e+01
1.313590204216983004e+01 5.273189616184482276e+01
1.313592193156709875e+01 5.273201635111973218e+01
1.313594854462309236e+01 5.273205791225110772e+01
1.313595666246316895e+01 5.273212039278830332e+01
1.313596306369201372e+01 5.273212182660297032e+01
1.313601910364675085e+01 5.273213428211310827e+01
1.313602715538411303e+01 5.273235907370936104e+01
1.313626777580639171e+01 5.273259978149369687e+01
1.313631745527902517e+01 5.273260096014944764e+01
1.313636290810250706e+01 5.273281672207701121e+01
1.313640016130830368e+01 5.273281772566755876e+01
1.313640029339211956e+01 5.273292312761430622e+01
1.313640308830200532e+01 5.273293695635836542e+01
1.313641507235259631e+01 5.273298811956019705e+01
1.313657022194185942e+01 5.273312179962947255e+01
1.313657478290536851e+01 5.273313839387467539e+01
1.313666582991054632e+01 5.273320398987688407e+01
1.313679701083722584e+01 5.273320398987688407e+01
1.313683106079349905e+01 5.273320398987688407e+01
1.313684567224315991e+01 5.273326284993782309e+01
1.313688504840932048e+01 5.273330708036458958e+01
1.313689859798698656e+01 5.273335161040561303e+01
1.313692151770144889e+01 5.273337705578105528e+01
1.313697460354186752e+01 5.273342179608696512e+01
1.313712692497190382e+01 5.273348544621426015e+01
1.313713000849511658e+01 5.273349723343545747e+01
1.313720369713373515e+01 5.273351128878105953e+01
1.313722815374315900e+01 5.273352364169569029e+01
1.313723880069435879e+01 5.273352481965709870e+01
1.313728414176716619e+01 5.273355006379275522e+01
1.313733713804876757e+01 5.273360499624949682e+01
1.313738655048950221e+01 5.273362743114137885e+01
1.313746781639163608e+01 5.273362743114137885e+01
1.313747336534933474e+01 5.273362743114137885e+01
1.313749063004282114e+01 5.273363485499051251e+01
1.313754688598186071e+01 5.273365198480811955e+01
1.313758780577538232e+01 5.273365198480811955e+01
1.313762898245889765e+01 5.273369532775832624e+01
1.313771859083426286e+01 5.273369765074266269e+01
1.313789298585028575e+01 5.273374853577330157e+01
1.313805235870906429e+01 5.273376641993280600e+01
1.313807412318422507e+01 5.273376759243087264e+01
1.313827955713366968e+01 5.273376759264300517e+01
1.313836255479399817e+01 5.273389672121265903e+01
1.313840309478050195e+01 5.273392714571454576e+01
1.313878275441673082e+01 5.273396452183527572e+01
1.313886948084443596e+01 5.273409037422469936e+01
1.313889240496190958e+01 5.273409802129997814e+01
1.313899751718342479e+01 5.273412580172132635e+01
1.313918708836371252e+01 5.273425175633691708e+01
1.313928975839731983e+01 5.273426362881866680e+01
1.313929858767560610e+01 5.273426671515831998e+01
1.313931146474960698e+01 5.273451380273597522e+01
1.313960953949606036e+01 5.273454383844028115e+01
1.313966986302244777e+01 5.273454964556087532e+01
1.313980215112373706e+01 5.273463936623610948e+01
1.314003686906834645e+01 5.273465014441984522e+01
1.314004106866539345e+01 5.273465014441984522e+01
1.314010438045406381e+01 5.273465318471555463e+01
1.314011346923277657e+01 5.273465893204490129e+01
1.314041630886535472e+01 5.273465893204490129e+01
1.314042121995458778e+01 5.273469218143574011e+01
1.314045359220798481e+01 5.273482514921003883e+01
1.314056368771900907e+01 5.273489850890254615e+01
1.314066736165372795e+01 5.273502367884651676e+01
1.314074083850202435e+01 5.273516046471276297e+01
1.314075557963951546e+01 5.273516308629324101e+01
1.314101407970107260e+01 5.273527541274613384e+01
1.314108130032821187e+01 5.273546890449065927e+01
1.314112984262614248e+01 5.273553793621913144e+01
1.314123282645882540e+01 5.273554765829671709e+01
1.314125605365647864e+01 5.273569550291205132e+01
1.314139641371692235e+01 5.273573638534595176e+01
1.314144229035921541e+01 5.273574166125322904e+01
1.314151554971040170e+01 5.273579170846720388e+01
1.314162570695836862e+01 5.273579751770427038e+01
1.314171841490148829e+01 5.273586358811559904e+01
1.314183762951868140e+01 5.273587388517049135e+01
1.314188743277793314e+01 5.273611268018719755e+01
1.314192453460876919e+01 5.273613478214817718e+01
1.314220693509420990e+01 5.273625223942476481e+01
1.314223200113131718e+01 5.273625331904582225e+01
1.314223700989343868e+01 5.273632412498495370e+01
1.314237865252198389e+01 5.273635114206153673e+01
1.314255962162129876e+01 5.273641601284865033e+01
1.314262877415570152e+01 5.273645159655779935e+01
1.314278887968691834e+01 5.273649225116213302e+01
1.314292727859793430e+01 5.273657109576483748e+01
1.314314586975382149e+01 5.273660861364931662e+01
1.314320705911183929e+01 5.273662430338577423e+01
1.314323525880377552e+01 5.273664979916769369e+01
1.314336212873697107e+01 5.273669249508138535e+01
1.314353498594154068e+01 5.273670828604397087e+01
1.314354741327994347e+01 5.273671699543236713e+01
1.314367647585040544e+01 5.273674213198383143e+01
1.314369865280117367e+01 5.273680635120827276e+01
1.314372958639889966e+01 5.273709999969837270e+01
1.314390239844915875e+01 5.273720891322791715e+01
1.314394731416662054e+01 5.273722276736346970e+01
1.314397491650469618e+01 5.273726340117929112e+01
1.314406091530398157e+01 5.273731295829848875e+01
1.314420119049602853e+01 5.273734576896880100e+01
1.314424958628997508e+01 5.273740425084924510e+01
1.314435807176270288e+01 5.273740425084924510e+01
1.314437488388827546e+01 5.273745421531986466e+01
1.314461473726462692e+01 5.273745830940992363e+01
1.314471616512527241e+01 5.273748456934225004e+01
1.314477881063141140e+01 5.273751356240423149e+01
1.314482061375492172e+01 5.273772304567877001e+01
1.314486946043915161e+01 5.273793886526003405e+01
1.314490948471772214e+01 5.273796682215093767e+01
1.314493558040467214e+01 5.273808784702664809e+01
1.314500279847215403e+01 5.273810936103154745e+01
1.314516571734685968e+01 5.273816600182611580e+01
1.314522648895097490e+01 5.273832331980270993e+01
1.314523507529012214e+01 5.273846170401922251e+01
1.314531330478778237e+01 5.273850572411172521e+01
1.314533980717262374e+01 5.273866270074712048e+01
1.314550381689277714e+01 5.273872267960265958e+01
1.314558842256965399e+01 5.273872267960265958e+01
1.314572150427515851e+01 5.273875930205504403e+01
1.314589452996137098e+01 5.273880414159049934e+01
1.314606177135479648e+01 5.273885730506536618e+01
1.314610434811013029e+01 5.273889415931974156e+01
1.314619380765320500e+01 5.273901277795950904e+01
1.314621097086387280e+01 5.273909060819910621e+01
1.314625846755378724e+01 5.273910843839004059e+01
1.314645346682115878e+01 5.273914449908684787e+01
1.314654648145174320e+01 5.273914449908684787e+01
1.314655769994644530e+01 5.273927305231035234e+01
1.314693580630155267e+01 5.273929895553554559e+01
1.314697323382651639e+01 5.273930444329825207e+01
1.314714487663678533e+01 5.273940157610278590e+01
1.314725334172636018e+01 5.273944366631054947e+01
1.314732697272944328e+01 5.273955915301491615e+01
1.314741638328852069e+01 5.273962143923770896e+01
1.314757037236204518e+01 5.273976196337436306e+01
1.314765454625247187e+01 5.273992593076142299e+01
1.314768863850633984e+01 5.273995766851293610e+01
1.314771266646800640e+01 5.274007214802653465e+01
1.314781685132505551e+01 5.274010999134063127e+01
1.314802970017638195e+01 5.274016352127486584e+01
1.314803200545639683e+01 5.274016352127486584e+01
1.314833472700602357e+01 5.274031323022860818e+01
1.314842622005138040e+01 5.274043634927868140e+01
1.314864885105152048e+01 5.274047229537555381e+01
1.314874510382025896e+01 5.274048719432641974e+01
1.314894256900529612e+01 5.274054526755185179e+01
1.314901506787353824e+01 5.274057954907909362e+01
1.314911017856980102e+01 5.274067755721391393e+01
1.314939340566281523e+01 5.274067760991317755e+01
1.314944418428951778e+01 5.274091229141206583e+01
1.314954976162561628e+01 5.274093189496471012e+01
1.314955999973087941e+01 5.274099474967626833e+01
1.314960812067235096e+01 5.274099474967626833e+01
1.314963950407791593e+01 5.274106516719012916e+01
1.314969438668803470e+01 5.274118637198831294e+01
1.314971919561365254e+01 5.274143083335378890e+01
1.314978094033950562e+01 5.274157031986977273e+01
1.314985350059884617e+01 5.274157398068705049e+01
1.314999789406178721e+01 5.274169474204666841e+01
1.315027206147086147e+01 5.274175366697907918e+01
1.315032390574738663e+01 5.274196961187566757e+01
1.315040103232511726e+01 5.274212039764184823e+01
1.315049114889730220e+01 5.274212039764184823e+01
1.315054971262640038e+01 5.274220363696324654e+01
1.315063291827754455e+01 5.274223442189698119e+01
1.315068234065053332e+01 5.274225971985865158e+01
1.315079398351698536e+01 5.274226481128539490e+01
1.315079612079622073e+01 5.274230520267774125e+01
1.315089739372494115e+01 5.274230520267774125e+01
1.315100887032196297e+01 5.274233230818143880e+01
1.315101821984094599e+01 5.274236869917140069e+01
1.315103239826122916e+01 5.274237945120693638e+01
1.315108377380029125e+01 5.274248699611899838e+01
1.315109503952660219e+01 5.274259603082339254e+01
1.315115359789265348e+01 5.274260323242244652e+01
1.315118997808529500e+01 5.274265189164159295e+01
1.315119250275270524e+01 5.274284746786055678e+01
1.315129653075794458e+01 5.274292016588645282e+01
1.315131210126864225e+01 5.274292815275524759e+01
1.315136762968827888e+01 5.274292815275524759e+01
1.315141195827459875e+01 5.274299546583597476e+01
1.315142848168510881e+01 5.274306685213294088e+01
1.315163516583341874e+01 5.274308061231620570e+01
1.315169899362241068e+01 5.274308208076123350e+01
1.315170247160645367e+01 5.274327326990691489e+01
1.315182861001530235e+01 5.274327748856188691e+01
1.315208364098450566e+01 5.274327748856188691e+01
1.315244035792883182e+01 5.274347271199106757e+01
1.315259403862890863e+01 5.274348868821309821e+01
1.315261413953660963e+01 5.274351888013067224e+01
1.315283451156434325e+01 5.274361527175635445e+01
1.315307153606900137e+01 5.274363089974619356e+01
1.315311100099889963e+01 5.274364809899444140e+01
1.315316826680641071e+01 5.274365144237557956e+01
1.315332476895133951e+01 5.274376592958731180e+01
1.315349515619510612e+01 5.274392999952551264e+01
1.315364660174705413e+01 5.274399280058207751e+01
1.315368377409114053e+01 5.274417148903842190e+01
1.315378142702796538e+01 5.274432690981549854e+01
1.315389057699857389e+01 5.274433764570549954e+01
1.315394371169531951e+01 5.274433855326373788e+01
1.315422512135760691e+01 5.274433855326373788e+01
1.315436125508277776e+01 5.274436363405258987e+01
1.315436373187291252e+01 5.274443687623897858e+01
1.315443664239117894e+01 5.274443901206957008e+01
1.315460872292431560e+01 5.274463578162480104e+01
1.315479545213757184e+01 5.274464605135173656e+01
1.315479568494482443e+01 5.274478119336129112e+01
1.315514925309862448e+01 5.274483481535496310e+01
1.315530817938424413e+01 5.274488354208445884e+01
1.315534126814606530e+01 5.274489186224801074e+01
1.315542359046516552e+01 5.274489579422528607e+01
1.315551718956771055e+01 5.274491127363978649e+01
1.315570558260674439e+01 5.274509921302103521e+01
1.315589151372219945e+01 5.274509921666470547e+01
1.315590816206954372e+01 5.274510057652326367e+01
1.315594058360263929e+01 5.274514794916706961e+01
1.315594770273052205e+01 5.274528404553883121e+01
1.315606765545566326e+01 5.274528808049215911e+01
1.315608089000259717e+01 5.274537106317873736e+01
1.315627381300793530e+01 5.274559261313837766e+01
1.315637958766038729e+01 5.274560305553085726e+01
1.315641248639694538e+01 5.274562524812567688e+01
1.315644442142505000e+01 5.274586481264269366e+01
1.315647037697960542e+01 5.274587907193333081e+01
1.315680345380157767e+01 5.274611435806833271e+01
1.315684749343279059e+01 5.274616136921365239e+01
1.315698153685038285e+01 5.274618287800129934e+01
1.315727518952627406e+01 5.274618287800129934e+01
1.315793017379823127e+01 5.274630787189175152e+01
1.315793344541048349e+01 5.274631840930086923e+01
1.315802545839562931e+01 5.274660079334148577e+01
1.315812795572042937e+01 5.274663266735128531e+01
1.315812887902443684e+01 5.274665614229098765e+01
1.315817776844827058e+01 5.274687881481155927e+01
1.315818874593381516e+01 5.274689995384648000e+01
1.315820065858470755e+01 5.274690580693555120e+01
1.315836500285216992e+01 5.274692681290136420e+01
1.315849565103031971e+01 5.274702292073494192e+01
1.315853419152106163e+01 5.274703735402440685e+01
1.315859306575677579e+01 5.274706770229431640e+01
1.315867112636596481e+01 5.274719606677846429e+01
1.315868424254971814e+01 5.274720658172505949e+01
1.315887372695055824e+01 5.274728774460147207e+01
1.315896272614959095e+01 5.274728851411948227e+01
1.315901180769845524e+01 5.274744282558592090e+01
1.315902980766868779e+01 5.274744586935557322e+01
1.315903692402007685e+01 5.274744672556710157e+01
1.315913791186128812e+01 5.274789011980171693e+01
1.315917581423469152e+01 5.274790585259599140e+01
1.315920987860877744e+01 5.274801321927402142e+01
1.315931220567803450e+01 5.274804023453557988e+01
1.315931452431289550e+01 5.274804023453557988e+01
1.315944505268295295e+01 5.274805345871823192e+01
1.315948115486935421e+01 5.274805589087121405e+01
1.315957722715896416e+01 5.274854574341274116e+01
1.315962573352387643e+01 5.274857484685320941e+01
1.315978863343021921e+01 5.274874429447120860e+01
1.315985822165966468e+01 5.274875313012317690e+01
1.316002694997698441e+01 5.274883092299356235e+01
1.316028979307812641e+01 5.274892113637116609e+01
1.316037667099042352e+01 5.274896348358798548e+01
1.316059390674913132e+01 5.274898076352280896e+01
1.316073126201183285e+01 5.274898076352280896e+01
1.316085564915635864e+01 5.274898736058766247e+01
1.316086125430465970e+01 5.274898934591328725e+01
1.316088941843639404e+01 5.274899977713509713e+01
1.316108738378389376e+01 5.274899977713509713e+01
1.316127460099378155e+01 5.274909768551538747e+01
1.316127476916205730e+01 5.274912545395973495e+01
1.316129741594563107e+01 5.274913152855553733e+01
1.316132616957276191e+01 5.274928444792896443e+01
1.316135268630244148e+01 5.274948572057190432e+01
1.316145751341553449e+01 5.274991802839470978e+01
1.316153549365724551e+01 5.274992416031198417e+01
1.316157552350380300e+01 5.274992974602652396e+01
1.316185139107457225e+01 5.274998633948140991e+01
1.316189881356984692e+01 5.275008994702633913e+01
1.316196441378241389e+01 5.275009138144137921e+01
1.316201557327540428e+01 5.275033128677320349e+01
1.316210435423794145e+01 5.275033620380031607e+01
1.316219403334000226e+01 5.275034628477534682e+01
1.316221503235950330e+01 5.275039227969182321e+01
1.316223814316819585e+01 5.275058068134263323e+01
1.316231777175831574e+01 5.275063654686157832e+01
1.316267686348198218e+01 5.275074699743054651e+01
1.316282580711246553e+01 5.275082320139213010e+01
1.316319603744166500e+01 5.275089435701031704e+01
1.316342137610659435e+01 5.275101914360698885e+01
1.316368483885976381e+01 5.275102352119794347e+01
1.316373695972174218e+01 5.275102732721740040e+01
1.316376867517595350e+01 5.275141921020548352e+01
1.316387409346526027e+01 5.275143457720586326e+01
1.316396550743749927e+01 5.275184887043297266e+01
1.316419611503485321e+01 5.275185310509434089e+01
1.316421708115697164e+01 5.275200451902643550e+01
1.316453545914391654e+01 5.275229188450370543e+01
1.316455323506009556e+01 5.275231083938665932e+01
1.316461009349461264e+01 5.275231091217303003e+01
1.316477115639814777e+01 5.275234588848284289e+01
1.316494489570586701e+01 5.275247601437160938e+01
1.316496185975742073e+01 5.275267337638928922e+01
1.316511886842095613e+01 5.275278915004636104e+01
1.316544771722964668e+01 5.275278998523865681e+01
1.316565223077413549e+01 5.275281452454554199e+01
1.316594106682837761e+01 5.275292970858711072e+01
1.316606140381416523e+01 5.275292998965218061e+01
1.316607201637548208e+01 5.275292998965218061e+01
1.316645650651345179e+01 5.275316066590768571e+01
1.316685807528572738e+01 5.275319605286907887e+01
1.316685925776763000e+01 5.275323967888354559e+01
1.316686172352133255e+01 5.275367093887528824e+01
1.316691986567168193e+01 5.275386644483514686e+01
1.316697439040361850e+01 5.275386644483514686e+01
1.316698557912931733e+01 5.275423861586784113e+01
1.316699637045786631e+01 5.275427050096373449e+01
1.316707480025080201e+01 5.275427431963373692e+01
1.316717990879869049e+01 5.275433227007430048e+01
1.316733248721399008e+01 5.275438549215327555e+01
1.316734050578893367e+01 5.275440111083314321e+01
1.316738325893253325e+01 5.275443996742135511e+01
1.316754478767354009e+01 5.275444425718342245e+01
1.316757353441865774e+01 5.275450283586201294e+01
1.316766581446137785e+01 5.275463413714027894e+01
1.316771548257882252e+01 5.275470016435165377e+01
1.316776484867896890e+01 5.275475815298093352e+01
1.316781981652636269e+01 5.275491164138696121e+01
1.316785601256373006e+01 5.275514902425216235e+01
1.316785956021592341e+01 5.275518130575594711e+01
1.316806210209075267e+01 5.275544872926105455e+01
1.316815467332280498e+01 5.275554756461797012e+01
1.316831888247981297e+01 5.275556497940116429e+01
1.316840587660191986e+01 5.275558678861715833e+01
1.316844397365177599e+01 5.275566329779559993e+01
1.316846289265662229e+01 5.275582897886879152e+01
1.316856199916860604e+01 5.275583762862495973e+01
1.316885268761753025e+01 5.275583762862495973e+01
1.316915014766154712e+01 5.275584555338362236e+01
1.316919210293934839e+01 5.275587527516910313e+01
1.316957613697006302e+01 5.275602402357351650e+01
1.316969010765049752e+01 5.275605341662085834e+01
1.316974680332616821e+01 5.275621839817878111e+01
1.316979052139213380e+01 5.275631090957134717e+01
1.316983099099314813e+01 5.275631161985028683e+01
1.316990098787140440e+01 5.275631854686230326e+01
1.316993455686033698e+01 5.275639463827815945e+01
1.316997421897620946e+01 5.275656437830487988e+01
1.316998789091855038e+01 5.275666957994650375e+01
1.316999782333605218e+01 5.275669430760640211e+01
1.317021343115187015e+01 5.275672202940326372e+01
1.317025580839227850e+01 5.275700806886454330e+01
1.317026357709475448e+01 5.275703618101048420e+01
1.317033499994100332e+01 5.275708042130363395e+01
1.317037899008065693e+01 5.275727044403852517e+01
1.317054523873352068e+01 5.275727483758474534e+01
1.317058106419836250e+01 5.275728838658545783e+01
1.317069913403687487e+01 5.275733387570208777e+01
1.317076373009904877e+01 5.275741046783873145e+01
1.317113046411671995e+01 5.275741800293067030e+01
1.317118723956378901e+01 5.275743034289055089e+01
1.317120941314796845e+01 5.275746088409945855e+01
1.317129510704264206e+01 5.275757071327949888e+01
1.317131351965141128e+01 5.275775478208110059e+01
1.317155770643185697e+01 5.275798669531073415e+01
1.317157425929798009e+01 5.275802778317547137e+01
1.317184446839828382e+01 5.275810958656730776e+01
1.317185912468290532e+01 5.275816225414722282e+01
1.317205991455475811e+01 5.275830454095925148e+01
1.317212103078608365e+01 5.275832873632899833e+01
1.317230490375222907e+01 5.275837780201163696e+01
1.317261571880236204e+01 5.275841504068264243e+01
1.317273616497961264e+01 5.275841504068264243e+01
1.317290956908440513e+01 5.275842278430590682e+01
1.317304500137288059e+01 5.275860917718273413e+01
1.317320954095733576e+01 5.275865167942009748e+01
1.317330934104778173e+01 5.275870827870301127e+01
1.317349822919100255e+01 5.275874158427828320e+01
1.317353142219712581e+01 5.275874158427828320e+01
1.317356395079032083e+01 5.275880856748860026e+01
1.317362471497587606e+01 5.275885940676361940e+01
1.317368661789142337e+01 5.275888856861913467e+01
1.317369042754028818e+01 5.275890492879843663e+01
1.317370882252414965e+01 5.275906455784186733e+01
1.317374838272135484e+01 5.275922123487694648e+01
1.317389380121904274e+01 5.275926659752789050e+01
1.317396937498209475e+01 5.275949464679361256e+01
1.317411741758117394e+01 5.275953451978276831e+01
1.317425666405888407e+01 5.275958456517570738e+01
1.317445863653612115e+01 5.275958789013807859e+01
1.317453499040935760e+01 5.275968407539694027e+01
1.317458042997877499e+01 5.275979597027398427e+01
1.317461815864719377e+01 5.275979839503551005e+01
1.317473775094742194e+01 5.275979840245152985e+01
1.317497943626322510e+01 5.275980127883226345e+01
1.317501466060606852e+01 5.275981669509391736e+01
1.317502218010162629e+01 5.275981669509391736e+01
1.317519362951795614e+01 5.275990346896656291e+01
1.317530999666843528e+01 5.275993023887208722e+01
1.317531961872659352e+01 5.276022640623419591e+01
1.317544864857249998e+01 5.276024917469494824e+01
1.317569987904641593e+01 5.276026069908283489e+01
1.317573871180620593e+01 5.276029269012036593e+01
1.317575799573125472e+01 5.276036996583969341e+01
1.317580882061556480e+01 5.276039717882924407e+01
1.317596021285679520e+01 5.276041853450777808e+01
1.317602304751181563e+01 5.276041911611858382e+01
1.317621169732343311e+01 5.276044069155508964e+01
1.317623966715266981e+01 5.276046506772451750e+01
1.317624217287737132e+01 5.276056227742485305e+01
1.317633763744338893e+01 5.276078622308436650e+01
1.317634407849745060e+01 5.276096458000156986e+01
1.317638108986980328e+01 5.276096907173729988e+01
1.317646680869512110e+01 5.276100419709774059e+01
1.317668108610903310e+01 5.276105507872154732e+01
1.317680346828954541e+01 5.276106419886228593e+01
1.317686063177477607e+01 5.276113770721464391e+01
1.317693221893519251e+01 5.276117166184837259e+01
1.317696331182435365e+01 5.276126811078606949e+01
1.317697379143524827e+01 5.276142643990537096e+01
1.317700217343712588e+01 5.276151324641861606e+01
1.317708746335458514e+01 5.276166508600839222e+01
1.317714861303456608e+01 5.276167897199339052e+01
1.317730678071415618e+01 5.276171461657529704e+01
1.317771590453393316e+01 5.276182317961171719e+01
1.317773984011595800e+01 5.276189203865915545e+01
1.317781541600449202e+01 5.276191568578470736e+01
1.317809304605869158e+01 5.276194786370832190e+01
1.317811179089213525e+01 5.276195542946676653e+01
1.317831713514553726e+01 5.276202814602910252e+01
1.317841563629386314e+01 5.276205612871770967e+01
1.317844379220667150e+01 5.276207619095552559e+01
1.317846767255444185e+01 5.276207932346359541e+01
1.317848708163352534e+01 5.276208199785243380e+01
1.317856279075701664e+01 5.276208199785243380e+01
1.317857691195736969e+01 5.276209300342317476e+01
1.317882134243208192e+01 5.276210552409760624e+01
1.317900506277208095e+01 5.276217087102728698e+01
1.317909707726306934e+01 5.276224842797270753e+01
1.317949507451188396e+01 5.276247644261366787e+01
1.317960202803527281e+01 5.276249005130674163e+01
1.317989080529591561e+01 5.276249196696176824e+01
1.318012554837319605e+01 5.276251818559131124e+01
1.318022397442017812e+01 5.276272572231690816e+01
1.318024085779780918e+01 5.276273335020153610e+01
1.318025443008396103e+01 5.276294372253865106e+01
1.318031036541455236e+01 5.276311879665803417e+01
1.318059804541154811e+01 5.276315682661365969e+01
1.318066103240401610e+01 5.276317190987123240e+01
1.318076081681438971e+01 5.276317501310585101e+01
1.318077177590774696e+01 5.276321299079825877e+01
1.318089858046736040e+01 5.276321837231076017e+01
1.318115898201772929e+01 5.276322748740877699e+01
1.318117482348415059e+01 5.276348905512525533e+01
1.318122598970704473e+01 5.276361454656315431e+01
1.318135547143940300e+01 5.276361764180700931e+01
1.318155602386438119e+01 5.276363301340479239e+01
1.318170625688358655e+01 5.276366779306390242e+01
1.318172376456242745e+01 5.276374076447803674e+01
1.318184955180225160e+01 5.276377421479420349e+01
1.318193897529053338e+01 5.276377421479420349e+01
1.318202031902462323e+01 5.276380840482461565e+01
1.318215667795334411e+01 5.276380907195385817e+01
1.318222306157297119e+01 5.276381757570993614e+01
1.318226132007088758e+01 5.276382042577096598e+01
1.318228363981082474e+01 5.276404796426450616e+01
1.318249884237560643e+01 5.276412609693049660e+01
1.318250000319173054e+01 5.276415815949565769e+01
1.318251873063626611e+01 5.276418407629802232e+01
1.318259276119581358e+01 5.276427728506921255e+01
1.318263925598375685e+01 5.276443353984011964e+01
1.318267786914192286e+01 5.276445582610786289e+01
1.318273230246229133e+01 5.276458788941866374e+01
1.318293863213999373e+01 5.276464833630806339e+01
1.318337199617466027e+01 5.276467986036924884e+01
1.318359325864684095e+01 5.276487549886070383e+01
1.318372263902884889e+01 5.276491579857166414e+01
1.318373947410933766e+01 5.276495018337089249e+01
1.318377810165127784e+01 5.276495018337089249e+01
1.318411110083934901e+01 5.276495079208658723e+01
1.318423304482119462e+01 5.276506888714777688e+01
1.318427313259519273e+01 5.276508603007926013e+01
1.318430502863367160e+01 5.276513104494735984e+01
1.318470361010997216e+01 5.276522050430961741e+01
1.318475975915779053e+01 5.276545749904049387e+01
1.318496372238153747e+01 5.276546261397258775e+01
1.318496537851160966e+01 5.276548884741649204e+01
1.318537524847245024e+01 5.276595115227728172e+01
1.318538187945187090e+01 5.276598206372500499e+01
1.318551777953136117e+01 5.276598675134054872e+01
1.318563063915833311e+01 5.276602443993173353e+01
1.318566006408919655e+01 5.276603791576604863e+01
1.318569235254727268e+01 5.276619283310727582e+01
1.318596140626316071e+01 5.276622257181612952e+01
1.318597088170512066e+01 5.276638452999142004e+01
1.318602918833602367e+01 5.276659446788776364e+01
1.318612560164719305e+01 5.276659446788776364e+01
1.318620688871083324e+01 5.276659446788776364e+01
1.318623446211963390e+01 5.276660870836006012e+01
1.318646808726831487e+01 5.276665851977142552e+01
1.318647889582448585e+01 5.276679525077919664e+01
1.318649504909288162e+01 5.276684286676172775e+01
1.318658343295123636e+01 5.276689938001803881e+01
1.318682759638229918e+01 5.276695369614760978e+01
1.318685818659601061e+01 5.276704058110797035e+01
1.318696544013588756e+01 5.276716121202719023e+01
1.318722312827947896e+01 5.276716121202719023e+01
1.318724739156835390e+01 5.276716978400339286e+01
1.318743247345909531e+01 5.276719806376901545e+01
1.318751033365491310e+01 5.276723056006019874e+01
1.318762861741141279e+01 5.276725757577368370e+01
1.318777173617372966e+01 5.276726781416744672e+01
1.318797251543399085e+01 5.276728882669897303e+01
1.318805734337051305e+01 5.276733872445426954e+01
1.318809584323210338e+01 5.276735452644106061e+01
1.318821788112944127e+01 5.276737948968153802e+01
1.318824409481932491e+01 5.276760482047346557e+01
1.318844222253198417e+01 5.276773646477502666e+01
1.318846790382620071e+01 5.276773713470431915e+01
1.318849093175255582e+01 5.276773713470431915e+01
1.318863556512702750e+01 5.276774675009048821e+01
1.318880124166629031e+01 5.276786328815199312e+01
1.318887368055301934e+01 5.276794848485646128e+01
1.318890239003367526e+01 5.276803279871177210e+01
1.318905953902447159e+01 5.276817051790589375e+01
1.318914507983203954e+01 5.276817051790589375e+01
1.318920768301200219e+01 5.276827630447669293e+01
1.318933967461051893e+01 5.276829197664422821e+01
1.318978024559379669e+01 5.276830154810883755e+01
1.318987862418997281e+01 5.276842561685292310e+01
1.318995738770097148e+01 5.276842887331634557e+01
1.318996246665419214e+01 5.276846864913738244e+01
1.318999720603424208e+01 5.276863040851139885e+01
1.319009341160267645e+01 5.276863040851139885e+01
1.319016556988141353e+01 5.276888718033961823e+01
1.319039200295031655e+01 5.276888718033961823e+01
1.319039637534997311e+01 5.276892276332782217e+01
1.319054944008098040e+01 5.276940080212346373e+01
1.319066578190943417e+01 5.276943508195352450e+01
1.319071562284349319e+01 5.276950807390019804e+01
1.319086373316816818e+01 5.276952897499381834e+01
1.319099916627251190e+01 5.276953131566314426e+01
1.319103861186306048e+01 5.276969670132426415e+01
1.319126178118184711e+01 5.276976814598288712e+01
1.319131625330016000e+01 5.276986206102134958e+01
1.319147474677085619e+01 5.276999595767977524e+01
1.319153079607779411e+01 5.277008214034026423e+01
1.319153978557857343e+01 5.277011051509654749e+01
1.319163342225019164e+01 5.277011833639493688e+01
1.319168750442383775e+01 5.277014121074959974e+01
1.319174401357355109e+01 5.277014121074959974e+01
