# mfp(m) k_l(Wm-1K-1)
1.332546395233922545e-08 4.756744151936934117e-01
1.332549496874508230e-08 4.757973700087932412e-01
1.332612468123152806e-08 4.758157170299769367e-01
1.332725214062054705e-08 4.758637752938680299e-01
1.332859584754260438e-08 4.758768528180002955e-01
1.333115821726073105e-08 4.759861652376319308e-01
1.333356435304335770e-08 4.760548880810772099e-01
1.333423347528565695e-08 4.760659753717020881e-01
1.333550568222572732e-08 4.760852530661932591e-01
1.333640486580876348e-08 4.761791092732147179e-01
1.333680592515860891e-08 4.762106730813159827e-01
1.333695881408002091e-08 4.762790411997850915e-01
1.334012667116090516e-08 4.763034717026425890e-01
1.334024669248621547e-08 4.764331549678177402e-01
1.334034571223462002e-08 4.765138290211554106e-01
1.334154973203116634e-08 4.765850559711014567e-01
1.334286486000573868e-08 4.766917262669504995e-01
1.334331796051995436e-08 4.767301988927985512e-01
1.334458460926122132e-08 4.768551977221195948e-01
1.334556344859366375e-08 4.769088501286751769e-01
1.334651472039641059e-08 4.769824903260562188e-01
1.334679790418718704e-08 4.770330804203124497e-01
1.334837177215049725e-08 4.771714928615161111e-01
1.334953709147006069e-08 4.771951049944553325e-01
1.335082889926923552e-08 4.772397995686623595e-01
1.335164134497066747e-08 4.773888964889977382e-01
1.335424505550820681e-08 4.775328487818125134e-01
1.335525074672553689e-08 4.775648277549545684e-01
1.335613173309647031e-08 4.776275884928457560e-01
1.335701988767461165e-08 4.777119638096336551e-01
1.335750667984687875e-08 4.777556571397696406e-01
1.335959209276615585e-08 4.777792546006646157e-01
1.336052536361677070e-08 4.777872320092996228e-01
1.336065244115285391e-08 4.778474395138309627e-01
1.336165704333522035e-08 4.779412410557142277e-01
1.336378827308737778e-08 4.780522185275220548e-01
1.336398620644971285e-08 4.781672389946093338e-01
1.336422580139294297e-08 4.782679610190004316e-01
1.336581666305029352e-08 4.783083344559768135e-01
1.336850561503936283e-08 4.783311905314662771e-01
1.336945456009384243e-08 4.783398634996821608e-01
1.337114599933915513e-08 4.783984407433297670e-01
1.337247566060115416e-08 4.784450810741026072e-01
1.337468301738173698e-08 4.785059481278646221e-01
1.337707181981023551e-08 4.785402959219444141e-01
1.337716935006442396e-08 4.786681048130608240e-01
1.337732483133233659e-08 4.787049696698734702e-01
1.337796659950861173e-08 4.787759750406262449e-01
1.337810432576642056e-08 4.787898770561824779e-01
1.337907684334544189e-08 4.789027539157298952e-01
1.337957688507305650e-08 4.789495469279145268e-01
1.338021027783108039e-08 4.790369377835153597e-01
1.338044348891993270e-08 4.791113494541232587e-01
1.338368387516518201e-08 4.791854072338750381e-01
1.338573303846382319e-08 4.792867411675121314e-01
1.338928754307693320e-08 4.793896280760421846e-01
1.339508575857673488e-08 4.794225982311203227e-01
1.339511905218777616e-08 4.795817222942141966e-01
1.339938410618141791e-08 4.797127614615970259e-01
1.340006732448627245e-08 4.797217036444011984e-01
1.340289942108826695e-08 4.797810493965611878e-01
1.340392340782283980e-08 4.798500096530816106e-01
1.340456290766226787e-08 4.799435555075195481e-01
1.340612054596196129e-08 4.799919466266053814e-01
1.340995711267872353e-08 4.800391979636018935e-01
1.341059467138646930e-08 4.801528259187781700e-01
1.341104352470025077e-08 4.802199188596359969e-01
1.341495106134352459e-08 4.803193569753498315e-01
1.341686884435681076e-08 4.803816092041195973e-01
1.341714640565761825e-08 4.804174761645156333e-01
1.341879691903350600e-08 4.804859859401354183e-01
1.342044117166253798e-08 4.805588999121130911e-01
1.342108877827087692e-08 4.805722483464357486e-01
1.342143080641903890e-08 4.805948401476174969e-01
1.342166297723477470e-08 4.807308511308742149e-01
1.342235444251017801e-08 4.807755459754948224e-01
1.342258858791374316e-08 4.808767425259882766e-01
1.342497650354020255e-08 4.809251131875573182e-01
1.342542809150031083e-08 4.809521262495582983e-01
1.342802699089635445e-08 4.810260850289949652e-01
1.342968308992202355e-08 4.810537683947880283e-01
1.343010500073206200e-08 4.811196060248179029e-01
1.343100953335797496e-08 4.811799272733073285e-01
1.343130403557887838e-08 4.812158449917211533e-01
1.343205817435840964e-08 4.812817836855448062e-01
1.343439053748661615e-08 4.813145688777276110e-01
1.343657875358791282e-08 4.813749254073317330e-01
1.343765029290058209e-08 4.814832332467577913e-01
1.344000049852122116e-08 4.815520842203093177e-01
1.344564051104756914e-08 4.816135217722998241e-01
1.344583452077715765e-08 4.816980092472069042e-01
1.344596937806955791e-08 4.817121657045978500e-01
1.344900802556789243e-08 4.817274821464200829e-01
1.344987326437603819e-08 4.817941146713082823e-01
1.345317088266961290e-08 4.819189313307769562e-01
1.345325204657713973e-08 4.819956854465846652e-01
1.345403434731689519e-08 4.820640383752103908e-01
1.345429828437468399e-08 4.821308656397852443e-01
1.345432738645788478e-08 4.822621523210721683e-01
1.345529292227010201e-08 4.823534008842612075e-01
1.345535468407924577e-08 4.824817935006913139e-01
1.345769870626310592e-08 4.825506513014222731e-01
1.345882816448401914e-08 4.826048845887440097e-01
1.346187062849807128e-08 4.826571454111262538e-01
1.346215256527654678e-08 4.828628730476252628e-01
1.346721127643025138e-08 4.829040181712965230e-01
1.346763657867405481e-08 4.829576878725752032e-01
1.346788871615638699e-08 4.830066189668703047e-01
1.346913749851475803e-08 4.830816790565865548e-01
1.347178082622522472e-08 4.831387144048056026e-01
1.347225951035814899e-08 4.832471569542557965e-01
1.347276341376742698e-08 4.833563341780500733e-01
1.347280473250978450e-08 4.834774086911949320e-01
1.347291278069438993e-08 4.835102987050705625e-01
1.347293664438848921e-08 4.836161317188049091e-01
1.347458244087682812e-08 4.836949589133903715e-01
1.347871615093637587e-08 4.837461140569169760e-01
1.347914833311228353e-08 4.838895493700960393e-01
1.347986944948545182e-08 4.839756933698259322e-01
1.348067762629228306e-08 4.840392334299086774e-01
1.348155206794429359e-08 4.840850006406132167e-01
1.348273594596990498e-08 4.841520112555017796e-01
1.348275711779319035e-08 4.842143829828452484e-01
1.348331941477006085e-08 4.842437944902873714e-01
1.348515660030943166e-08 4.843328868391746367e-01
1.348555269627394721e-08 4.844863964396087241e-01
1.348650584994403204e-08 4.846134132783793125e-01
1.348708261592592022e-08 4.846235848101020371e-01
1.348714280964027831e-08 4.847196580614182015e-01
1.348787038043693180e-08 4.848288189956621030e-01
1.348807579496225740e-08 4.848737409718009150e-01
1.348900508821805049e-08 4.849338190520392500e-01
1.348911655505167222e-08 4.850705635138951588e-01
1.349438347437275655e-08 4.851868673895851081e-01
1.350075680201845783e-08 4.853011997980141157e-01
1.350240327970194589e-08 4.853605203670839918e-01
1.350418830577929272e-08 4.855169133775697476e-01
1.350562055086209685e-08 4.855455864137135369e-01
1.350680922312299213e-08 4.856139566456238454e-01
1.350727077011690931e-08 4.857063490975700448e-01
1.350768567874436000e-08 4.857844407718898139e-01
1.350836290674562560e-08 4.858451743615109231e-01
1.350904703683661964e-08 4.859416048936996413e-01
1.351074153146428754e-08 4.860714145224300231e-01
1.351525823572137141e-08 4.861301067395620290e-01
1.351551960450830717e-08 4.861464246336389960e-01
1.351564291232637952e-08 4.862251585778407104e-01
1.351691515081295786e-08 4.862723001200275341e-01
1.351694653281087242e-08 4.863234573111927528e-01
1.351742370600954716e-08 4.863718408649090330e-01
1.351845918682711051e-08 4.864402391969445683e-01
1.351870959302501478e-08 4.865511024124120620e-01
1.351885696764239601e-08 4.866048054141260404e-01
1.352101339637243093e-08 4.866984160737265475e-01
1.352111022467769892e-08 4.867861901760911492e-01
1.352226344033252414e-08 4.868999405667644997e-01
1.352360190449125624e-08 4.869656985859298626e-01
1.352608012804903171e-08 4.870997597091876186e-01
1.353216931660137531e-08 4.871522401821163917e-01
1.353306977933067413e-08 4.872464815449109032e-01
1.353330071061770131e-08 4.872999003115455197e-01
1.353467669279497523e-08 4.873537713087959244e-01
1.353521157560218017e-08 4.874688670999364204e-01
1.353528478125436833e-08 4.875159251582933395e-01
1.353543593521495977e-08 4.875309707321798247e-01
1.353616677853821979e-08 4.876653669053266915e-01
1.353699344127695638e-08 4.877177111771437423e-01
1.353720097138606264e-08 4.877826703304687372e-01
1.353830159527186909e-08 4.878240544834304693e-01
1.353889471105725331e-08 4.878448960884247398e-01
1.354110223472534960e-08 4.879903645181112304e-01
1.354153855060169853e-08 4.880673015588232744e-01
1.354174268543263850e-08 4.881113388567188127e-01
1.354233705149917272e-08 4.881715246879502756e-01
1.354419006913173689e-08 4.882987638146069620e-01
1.354482963380927225e-08 4.883670071207514285e-01
1.354686866442753283e-08 4.884247087477461280e-01
1.354695780185146538e-08 4.884673902963035386e-01
1.354714643235065573e-08 4.884960284613694137e-01
1.354779284019279372e-08 4.885508170924043880e-01
1.355126884063092279e-08 4.886584646007093302e-01
1.355193360783441108e-08 4.886866786643652150e-01
1.355748435867062458e-08 4.887034347102000575e-01
1.355866110012478716e-08 4.887918478576686043e-01
1.355889569450612679e-08 4.888834897859581918e-01
1.355987523622483165e-08 4.889272103846614703e-01
1.356197575264583876e-08 4.889417533825498041e-01
1.356308174396026549e-08 4.890438179231968441e-01
1.356747415579652415e-08 4.891201819352921087e-01
1.356748920491267075e-08 4.892522155107330017e-01
1.356868017004651077e-08 4.893792728480899079e-01
1.357168670954334825e-08 4.894330880510618376e-01
1.357215420606765125e-08 4.894978729122224093e-01
1.357242374237550335e-08 4.896410062643468675e-01
1.357454857208992111e-08 4.897832572632113135e-01
1.357485506557777308e-08 4.897949262558217165e-01
1.357537393616339922e-08 4.898715801708904971e-01
1.357592875565988562e-08 4.899117658463669756e-01
1.357657554073440513e-08 4.900005072338692869e-01
1.357742042680560311e-08 4.900674236539546147e-01
1.357818427427413047e-08 4.901840366143778160e-01
1.357921160580824387e-08 4.903034470592023686e-01
1.357940300106104256e-08 4.904159847384683690e-01
1.358151973697612602e-08 4.904425581383088373e-01
1.358186431221209442e-08 4.905374888876496420e-01
1.358252387995455374e-08 4.905784626998522802e-01
1.358350831396361425e-08 4.906017049887241299e-01
1.358417216990777783e-08 4.907457519466731921e-01
1.358653200293680141e-08 4.908034225053762301e-01
1.358919343747480279e-08 4.908589015349451024e-01
1.359111732075549027e-08 4.908800358486926640e-01
1.359137143986216129e-08 4.909132545677452053e-01
1.359385897638994976e-08 4.910217855556114896e-01
1.359513344421690803e-08 4.910817751499435557e-01
1.359622670024125476e-08 4.911300066022802335e-01
1.359709832092644609e-08 4.912262663771594373e-01
1.359753696429334270e-08 4.912404044396550540e-01
1.359839391073406661e-08 4.913373802800769519e-01
1.359929508137421663e-08 4.913794306858098593e-01
1.360072204139431274e-08 4.914312412365519633e-01
1.360098479688906366e-08 4.915226823131416123e-01
1.360374836224130587e-08 4.915464650665665181e-01
1.360491825587114400e-08 4.915855679439004033e-01
1.360629395565641466e-08 4.916397942988806613e-01
1.360788888643849742e-08 4.917514750605728735e-01
1.360943322900688523e-08 4.918307966168453671e-01
1.361101295977806587e-08 4.919286651160232338e-01
1.361192631629366248e-08 4.919813733773140685e-01
1.361211606910966994e-08 4.920710831790400253e-01
1.361229161654610210e-08 4.921173331768355363e-01
1.361328730404515950e-08 4.922566772032274662e-01
1.361395723155619088e-08 4.922815151693260560e-01
1.361845241046184806e-08 4.923192812194858159e-01
1.361943938157184085e-08 4.923516857475690456e-01
1.362038263584601088e-08 4.924836732881934798e-01
1.362414939796265721e-08 4.925017436891315770e-01
1.362484627438547574e-08 4.926064693135389638e-01
1.362503881427263457e-08 4.927037029885614206e-01
1.362714798407035368e-08 4.928062218632458524e-01
1.362755407539161151e-08 4.928742414267465177e-01
1.363070301895548667e-08 4.929340968983746407e-01
1.363081437167717882e-08 4.930362480731974029e-01
1.363304029458769107e-08 4.930954630186442644e-01
1.363429122787797027e-08 4.931674267348359342e-01
1.363654165392483991e-08 4.932484013821937241e-01
1.363733681371230184e-08 4.933212158156853322e-01
1.363760112964560688e-08 4.934000959396904196e-01
1.363879815272576683e-08 4.935315446163036079e-01
1.364076579866127532e-08 4.936248099757862828e-01
1.364253782760058848e-08 4.937182602846927892e-01
1.364275945875158450e-08 4.938230434137349523e-01
1.364402688684384944e-08 4.938754554410402786e-01
1.364418738602217112e-08 4.939694248768927154e-01
1.364555317930795298e-08 4.941048135640219163e-01
1.364916758511189791e-08 4.941421582731829187e-01
1.364986090450096612e-08 4.941938978714102704e-01
1.365071074839970716e-08 4.942221390099424960e-01
1.365173997245709774e-08 4.943032963097591104e-01
1.365241017636231525e-08 4.944093349847467067e-01
1.365281436602631941e-08 4.944830738587608909e-01
1.365346989994048515e-08 4.945912887350632503e-01
1.365463622323293288e-08 4.946332193745329731e-01
1.365485565775953813e-08 4.947663889898920586e-01
1.365547954423283591e-08 4.948173044548979105e-01
1.365618423940667012e-08 4.948649685890544325e-01
1.365733049977436889e-08 4.948879369481712920e-01
1.365747303324270107e-08 4.949638031452737730e-01
1.365885036245503668e-08 4.950447124540054977e-01
1.366022192688264446e-08 4.950815352336454533e-01
1.366089043664588008e-08 4.951337168980194936e-01
1.366138699144238807e-08 4.952226456901961393e-01
1.366200911396244951e-08 4.952690971564335243e-01
1.366528879172470121e-08 4.954171664787886398e-01
1.366830179513287155e-08 4.955346105130699619e-01
1.366899562449527641e-08 4.955985302538165049e-01
1.367092879630900853e-08 4.957351785931127797e-01
1.367308678469273387e-08 4.958197529111057489e-01
1.367317238712171912e-08 4.958985773036361788e-01
1.367389861479953302e-08 4.959086785555776311e-01
1.367463535412259249e-08 4.959745294790581793e-01
1.367830963056955262e-08 4.961036320717722159e-01
1.367836001412505929e-08 4.961761774619358745e-01
1.367840197487732958e-08 4.962731700860387729e-01
1.367841588679935748e-08 4.963181525480374057e-01
1.367909089016347963e-08 4.963797257041670519e-01
1.367917486047610506e-08 4.964651089539413031e-01
1.368421980988730399e-08 4.965227192211343343e-01
1.368444290975144286e-08 4.966436178648368505e-01
1.368848733191151766e-08 4.967518656625799500e-01
1.368969311081271002e-08 4.968252417471009097e-01
1.369068330888628380e-08 4.968558415332493539e-01
1.369117910675970920e-08 4.969609100366529919e-01
1.369209687969680280e-08 4.969856638396196180e-01
1.369275494304736437e-08 4.971171848560892448e-01
1.369477398041167352e-08 4.972082011005666269e-01
1.369492537559467685e-08 4.973171754644717946e-01
1.369579613223194311e-08 4.973470808492132522e-01
1.369669394239707962e-08 4.974099750631499894e-01
1.369760719208020240e-08 4.975132649908393101e-01
1.369794960714781668e-08 4.975954853499007235e-01
1.369833626051253099e-08 4.976594379203018725e-01
1.370144709125456513e-08 4.978120828773759388e-01
1.370282568370847704e-08 4.979145439053014877e-01
1.370348912916293484e-08 4.980137866556088588e-01
1.370430817543454283e-08 4.981317921130167248e-01
1.370520330669046469e-08 4.981754776977018184e-01
1.370535797243389930e-08 4.982041499585800892e-01
1.370659796370578384e-08 4.982343649402246610e-01
1.370753859489564170e-08 4.983143410942585949e-01
1.370916438906545316e-08 4.984348837966804946e-01
1.370970121455984361e-08 4.984966264242548517e-01
1.371001528837259668e-08 4.986282982657248564e-01
1.371130718291354367e-08 4.987109397803231037e-01
1.371214327748621497e-08 4.988378442475004393e-01
1.371317031383042324e-08 4.988869337969495388e-01
1.371463206939394932e-08 4.989953622361730790e-01
1.371538041628351479e-08 4.990312537703689433e-01
1.371767669896735797e-08 4.990493261194700603e-01
1.371838291615616295e-08 4.991711714229694619e-01
1.372171946940238761e-08 4.992396776267722935e-01
1.372252788803961346e-08 4.993469107449730604e-01
1.372509816064101634e-08 4.994083085983408443e-01
1.372521261462171642e-08 4.994820146842589015e-01
1.372663657226610750e-08 4.996013922850542355e-01
1.372677306083847714e-08 4.996840296769636258e-01
1.372694088488757775e-08 4.997095514495676905e-01
1.372848975139595863e-08 4.997821499421082891e-01
1.373045181297124215e-08 4.998137688959027325e-01
1.373195584994446984e-08 4.998899127117115704e-01
1.373223038477855734e-08 4.999480448807381849e-01
1.373295318049237587e-08 4.999968001102376158e-01
1.373428433883130107e-08 5.001211133252984053e-01
1.373580201794137655e-08 5.002518934398236805e-01
1.374151953287984926e-08 5.003282507199274809e-01
1.374629980158050301e-08 5.003697712292092259e-01
1.374634465947835094e-08 5.003951348943473931e-01
1.374645857914519361e-08 5.004876846554111580e-01
1.374677009389278172e-08 5.005311034021711070e-01
1.374807226832423346e-08 5.006642343164224851e-01
1.375036122410780014e-08 5.007802620005634697e-01
1.375404684430760391e-08 5.008877793305226422e-01
1.375443192953890817e-08 5.008961368166751082e-01
1.375675929238179865e-08 5.009136393832117617e-01
1.375736514868377876e-08 5.009985774458910468e-01
1.375739216444866036e-08 5.010918174052462204e-01
1.375877542437293683e-08 5.011592645268773127e-01
1.375889763381993921e-08 5.012122107165750684e-01
1.376191718371997000e-08 5.012772489598437131e-01
1.376212019707895528e-08 5.013220067161519022e-01
1.376391206210760736e-08 5.014428857764778868e-01
1.376481756938294122e-08 5.015846409955307950e-01
1.376590148149162272e-08 5.016718107635533830e-01
1.376776013216549472e-08 5.017624058581384716e-01
1.376936710103026699e-08 5.018667234260951737e-01
1.377072297518411252e-08 5.020006487132064876e-01
1.377439185114902811e-08 5.021251907115458213e-01
1.377526025096775699e-08 5.021670438823835347e-01
1.377627565938951550e-08 5.022725681502134831e-01
1.377659481397714188e-08 5.023095839993574341e-01
1.377708031157663984e-08 5.023810485584004892e-01
1.377936572827489411e-08 5.024152190512592986e-01
1.378162884535389085e-08 5.024618095776288706e-01
1.378381663473292744e-08 5.025558424774838606e-01
1.378392736858393468e-08 5.026430719099034272e-01
1.378485886065013851e-08 5.027019610393956839e-01
1.378595723883976249e-08 5.027578027586085962e-01
1.378698654199739433e-08 5.028366423029525523e-01
1.379235022107409153e-08 5.029066905403508647e-01
1.379257161212988462e-08 5.031903351876683139e-01
1.379446268014663751e-08 5.032682083141654106e-01
1.379770464343538698e-08 5.033438781719682398e-01
1.379861934563215576e-08 5.034685451521648814e-01
1.379911183457319417e-08 5.036218452310935456e-01
1.380050368859886332e-08 5.036680938237332317e-01
1.380123025422014189e-08 5.037011607588351980e-01
1.380215015568148921e-08 5.037251539391374155e-01
1.380410570189919809e-08 5.037701739238948928e-01
1.380600157730696183e-08 5.038387428003948676e-01
1.380741240363916283e-08 5.039630391380245378e-01
1.380746556864032601e-08 5.040696974473045655e-01
1.380822081982181955e-08 5.041196044622305861e-01
1.380888466994125684e-08 5.042748673344268351e-01
1.380916145174217385e-08 5.043458101317636055e-01
1.380991181711272997e-08 5.044646425487838703e-01
1.381325446312080527e-08 5.044899649493280736e-01
1.381376791980904928e-08 5.045409731412855425e-01
1.381452978374568983e-08 5.045889479233480746e-01
1.381505894315156960e-08 5.046194210299620453e-01
1.381693077795975275e-08 5.047424304526785255e-01
1.382121561844271410e-08 5.048356029098312048e-01
1.382126058372447583e-08 5.048540897272841832e-01
1.382229045457809767e-08 5.049743557932291349e-01
1.382317852172854222e-08 5.050626423680691923e-01
1.382353145014665476e-08 5.051210285438880732e-01
1.382365701990859796e-08 5.052343085347488216e-01
1.382392960606980928e-08 5.053080853401109573e-01
1.382567088493921670e-08 5.054552224643037439e-01
1.382672694973672179e-08 5.055009441647757562e-01
1.382733113551733556e-08 5.056553813482553839e-01
1.382803544569042080e-08 5.057435907026138766e-01
1.382849393451426831e-08 5.057620677575129786e-01
1.383076853127437934e-08 5.058391593118990448e-01
1.383228728070944664e-08 5.059262105590316416e-01
1.383285070948564660e-08 5.059889851642767056e-01
1.383405281408790686e-08 5.060796185080598253e-01
1.383502643037372264e-08 5.061779898948746137e-01
1.383532186140891705e-08 5.062313132798144100e-01
1.383661730620406853e-08 5.062443941836577421e-01
1.383680577015593170e-08 5.063157327924903139e-01
1.383769326537500644e-08 5.064481270043502681e-01
1.383785050951707183e-08 5.065269056987358187e-01
1.383941107833490831e-08 5.066215027371682167e-01
1.384141063993617230e-08 5.066957436796115655e-01
1.384261759917329003e-08 5.067229145846521288e-01
1.384479964166420390e-08 5.067432097093216292e-01
1.384631444909250894e-08 5.067855048466110013e-01
1.384716633887304179e-08 5.069336045302073046e-01
1.384978810832369373e-08 5.069983013184710119e-01
1.385095145742662076e-08 5.071705013332666878e-01
1.385350397857973640e-08 5.071978967315751152e-01
1.385395036515984437e-08 5.072407772251210645e-01
1.385395519538807116e-08 5.075573075432998627e-01
1.385603007493039378e-08 5.076009423470637660e-01
1.385733472276843464e-08 5.076931412969952762e-01
1.385881945810940881e-08 5.077591200017625983e-01
1.385886570251909957e-08 5.078391395891509452e-01
1.385963140500237607e-08 5.079977313447391341e-01
1.385995704020699391e-08 5.080184577789045308e-01
1.385997063871984993e-08 5.080346026787978531e-01
1.386224068804592918e-08 5.080705046131434033e-01
1.386364584514730659e-08 5.081538349794161302e-01
1.386382958866006142e-08 5.082861176602686548e-01
1.386488256154022191e-08 5.083378007956386169e-01
1.386632272166626587e-08 5.083606221831165062e-01
1.386772483817669852e-08 5.083781242533723654e-01
1.386912330396284984e-08 5.085277559539097547e-01
1.386944320252598027e-08 5.086283331326619805e-01
1.387086807117042456e-08 5.087667171817248368e-01
1.387160859245805938e-08 5.088326941602058229e-01
1.387201826464680449e-08 5.088722374883130062e-01
1.387283126821355709e-08 5.089658986586728107e-01
1.387344681628082495e-08 5.090165735002043501e-01
1.387568477580956298e-08 5.091138904145073862e-01
1.387619876756433258e-08 5.091858647747730116e-01
1.388153174993808085e-08 5.092943904249493947e-01
1.388201185615188562e-08 5.093970625991924850e-01
1.388318049418189176e-08 5.094196171104871107e-01
1.388435167458722493e-08 5.095348480164386684e-01
1.388446120678643812e-08 5.096100000582133305e-01
1.388558417287264576e-08 5.096797419287097952e-01
1.388588668210793249e-08 5.098326344098871310e-01
1.388634492092681435e-08 5.098967929398087184e-01
1.388896829141946623e-08 5.100491366629452683e-01
1.388954512225364784e-08 5.100937048095419701e-01
1.389164084090587386e-08 5.101061915585780593e-01
1.389165076621791974e-08 5.101751063931475594e-01
1.389182473942491688e-08 5.102536887523909659e-01
1.389274817322956989e-08 5.103075283782385618e-01
1.389571240974168800e-08 5.103595636563051929e-01
1.389604512086663711e-08 5.104796444256268773e-01
1.389614838128495111e-08 5.105382217789525834e-01
1.389720326163973129e-08 5.105730126524867796e-01
1.389729157198285725e-08 5.106250357256920669e-01
1.389929722745263861e-08 5.106773869714973380e-01
1.390032420611808044e-08 5.107572606994691400e-01
1.390149300126237508e-08 5.108328451832753192e-01
1.390213147291144123e-08 5.109661802213852910e-01
1.390875551235615812e-08 5.110582489660053795e-01
1.390910850516367053e-08 5.111205386244128679e-01
1.391000600118445687e-08 5.111417086306031532e-01
1.391187212960663843e-08 5.112599334024519049e-01
1.391198439893160269e-08 5.113304099117131907e-01
1.391450190577460004e-08 5.113733585695741102e-01
1.391488419918513644e-08 5.114217216962544388e-01
1.391507065406435464e-08 5.114690635826671938e-01
1.391708233013897040e-08 5.115099296669313178e-01
1.391758189137493483e-08 5.116357533232382959e-01
1.391865123604730199e-08 5.116773170413281280e-01
1.392260673350101700e-08 5.117244681064254674e-01
1.392322375092906546e-08 5.118595777257129997e-01
1.392352544202978516e-08 5.119094266950188210e-01
1.392494502616275791e-08 5.119575418983386417e-01
1.392746457461444451e-08 5.119850101481671079e-01
1.392871401703847968e-08 5.120209642502757674e-01
1.393176590061410726e-08 5.121625499996664832e-01
1.393240423100592402e-08 5.122385728085723233e-01
1.393252378022579432e-08 5.122996219670299389e-01
1.393271127378051074e-08 5.123209596075589678e-01
1.393295008562068140e-08 5.123816487195334002e-01
1.393360366455695217e-08 5.124619750938719243e-01
1.393393208865005374e-08 5.125898079016556474e-01
1.393443974274095539e-08 5.126499964539440457e-01
1.393507064277164307e-08 5.127547875525418908e-01
1.393517655710458603e-08 5.127717674256525582e-01
1.393535564181115720e-08 5.128471572985870974e-01
1.393856901900227414e-08 5.129668695668739842e-01
1.393869733534841972e-08 5.129890981883591383e-01
1.393965319892842032e-08 5.130301368232130788e-01
1.394247079910997805e-08 5.130794090881540814e-01
1.394252500094685575e-08 5.131193750221544336e-01
1.394297393666099991e-08 5.131636326083487409e-01
1.394466365995020980e-08 5.132148873547571766e-01
1.394799223001114103e-08 5.132987431670571477e-01
1.394824078988430991e-08 5.134146220639077551e-01
1.394828483156673255e-08 5.135001300738557539e-01
1.394863693963342906e-08 5.135445433498196932e-01
1.394998670808805944e-08 5.136054420858373604e-01
1.395015800236360565e-08 5.136423017031370719e-01
1.395359020195616020e-08 5.137373188485614417e-01
1.395460681228788409e-08 5.138132303339308926e-01
1.395510416729470962e-08 5.139265504326070433e-01
1.396049838276363457e-08 5.140115230910894395e-01
1.396066555062937212e-08 5.141209056291621282e-01
1.396314415651857646e-08 5.141724766877534547e-01
1.396338273408260594e-08 5.142478203514196933e-01
1.396409788150904240e-08 5.143108481999696391e-01
1.396463738742765196e-08 5.143808467866224365e-01
1.396515076750350297e-08 5.144091804555263048e-01
1.396851492511743204e-08 5.144827769124185046e-01
1.396866518615673543e-08 5.146300602451389095e-01
1.396939901950219148e-08 5.147779315285003765e-01
1.397133390912972020e-08 5.148984371725094933e-01
1.397191001646963624e-08 5.149483612630658680e-01
1.397300788116784004e-08 5.149914143875351513e-01
1.397435737401728556e-08 5.150968329182882277e-01
1.397509525697317970e-08 5.152340657453026163e-01
1.397562873561656213e-08 5.153076916312292477e-01
1.398524534659446478e-08 5.153506404404006869e-01
1.398547882039124743e-08 5.153613371109877495e-01
1.398765194923025548e-08 5.154121717351769494e-01
1.398895816823166731e-08 5.155567983503042129e-01
1.398995738824465129e-08 5.156491981946395020e-01
1.399291249581485838e-08 5.158071104483109570e-01
1.399711862692699471e-08 5.158509620315540056e-01
1.399739692743085296e-08 5.159232146627666937e-01
1.400019807801662958e-08 5.159680213092705525e-01
1.400061746000784523e-08 5.159998276109870607e-01
1.400189320789724645e-08 5.160344716141817001e-01
1.400367256339339237e-08 5.160528232877310550e-01
1.400397051728276403e-08 5.161248268653092497e-01
1.400518002775743328e-08 5.161875205498620556e-01
1.400580193797223675e-08 5.163129300136602984e-01
1.400673114211093410e-08 5.164066033359747676e-01
1.400675118225284763e-08 5.164526097804550409e-01
1.401826873623948390e-08 5.166724192090161871e-01
1.401844987112658045e-08 5.167478966670938645e-01
1.401932319915265450e-08 5.168016435651179297e-01
1.401971741802408197e-08 5.168761932358360012e-01
1.402036334712939541e-08 5.170051700583505605e-01
1.402310048781189222e-08 5.170956187000744775e-01
1.402462733465425216e-08 5.171131506487726126e-01
1.402576383706735305e-08 5.172202418475905228e-01
1.402640826817830438e-08 5.173384189713967629e-01
1.402891495076916674e-08 5.174071881818803620e-01
1.402904020481217185e-08 5.174424018725243268e-01
1.402993090350473783e-08 5.175124488906619469e-01
1.403072563851549826e-08 5.176187372670340014e-01
1.403077152644801647e-08 5.176438515830049658e-01
1.403247686479939289e-08 5.176686598059203614e-01
1.403337269171614551e-08 5.177331522299276623e-01
1.403681910727123899e-08 5.178086534098549354e-01
1.403769777985944843e-08 5.178322252848169827e-01
1.403777883158657362e-08 5.179277023779483846e-01
1.404127762392744556e-08 5.180587172694780529e-01
1.404250261113737386e-08 5.180814552223182989e-01
1.404291200755035622e-08 5.181346324568435469e-01
1.404465129720352475e-08 5.182876947789025746e-01
1.404602882691465364e-08 5.184408675038242320e-01
1.404662201311437646e-08 5.185956596589097467e-01
1.404719862198794011e-08 5.186900702330050628e-01
1.405260458714339630e-08 5.188176073606119987e-01
1.405321402962152028e-08 5.188523208557473954e-01
1.405387490372919769e-08 5.189879347707070378e-01
1.405389963863396755e-08 5.190279759444320629e-01
1.405494532048681852e-08 5.191293193217352275e-01
1.405645423084906845e-08 5.192047505420999132e-01
1.405915162175188124e-08 5.193383804415829808e-01
1.405989305649197946e-08 5.194330153631424585e-01
1.406061725358987177e-08 5.194824478975388349e-01
1.406108752532884516e-08 5.195271748031824455e-01
1.406231659411846837e-08 5.195633194042598157e-01
1.406391452870510479e-08 5.196600589076267873e-01
